"","kgf","s","nome"
"745",8.87129,74.3,"BAT1"
"746",8.84158,74.4,"BAT1"
"747",8.75247,74.5,"BAT1"
"748",8.72277,74.6,"BAT1"
"749",8.69307,74.7,"BAT1"
"750",8.66337,74.8,"BAT1"
"751",8.63366,74.9,"BAT1"
"752",8.60396,75,"BAT1"
"753",8.60396,75.1,"BAT1"
"754",8.60396,75.2,"BAT1"
"755",8.60396,75.3,"BAT1"
"756",8.57426,75.4,"BAT1"
"757",8.57426,75.5,"BAT1"
"758",8.57426,75.6,"BAT1"
"759",8.57426,75.7,"BAT1"
"760",8.57426,75.8,"BAT1"
"761",8.57426,75.9,"BAT1"
"762",8.60396,76,"BAT1"
"763",8.60396,76.1,"BAT1"
"764",8.60396,76.2,"BAT1"
"765",8.60396,76.3,"BAT1"
"766",8.60396,76.4,"BAT1"
"767",8.60396,76.5,"BAT1"
"768",8.60396,76.6,"BAT1"
"769",8.60396,76.7,"BAT1"
"770",8.60396,76.8,"BAT1"
"771",8.57426,76.9,"BAT1"
"772",7.9802,77,"BAT1"
"773",7.62376,77.1,"BAT1"
"774",7.53465,77.2,"BAT1"
"775",7.47525,77.3,"BAT1"
"776",7.41584,77.4,"BAT1"
"777",7.38614,77.5,"BAT1"
"778",7.35644,77.6,"BAT1"
"779",7.32673,77.7,"BAT1"
"780",7.23762,77.8,"BAT1"
"781",7.17822,77.9,"BAT1"
"782",7.11881,78,"BAT1"
"783",7.05941,78.1,"BAT1"
"784",7.0297,78.2,"BAT1"
"785",6.9697,78.3,"BAT1"
"786",6.93939,78.4,"BAT1"
"787",6.90909,78.5,"BAT1"
"788",6.87879,78.6,"BAT1"
"789",6.78788,78.7,"BAT1"
"790",6.72727,78.8,"BAT1"
"791",-992.96973,78.9,"BAT1"
"792",6.39394,79,"BAT1"
"793",6.48485,79.1,"BAT1"
"794",6.33333,79.2,"BAT1"
"795",6.21212,79.3,"BAT1"
"796",6.09091,79.4,"BAT1"
"797",6,79.5,"BAT1"
"798",5.90909,79.6,"BAT1"
"799",5.81818,79.7,"BAT1"
"800",5.75758,79.8,"BAT1"
"801",5.69697,79.9,"BAT1"
"802",5.63636,80,"BAT1"
"803",5.57576,80.1,"BAT1"
"804",5.51515,80.2,"BAT1"
"805",5.45455,80.3,"BAT1"
"806",5.42424,80.4,"BAT1"
"807",5.36364,80.5,"BAT1"
"808",5.33333,80.6,"BAT1"
"809",5.27273,80.7,"BAT1"
"810",5.24242,80.8,"BAT1"
"811",5.21212,80.9,"BAT1"
"812",5.18182,81,"BAT1"
"813",5.15152,81.1,"BAT1"
"814",5.09091,81.2,"BAT1"
"815",5.06061,81.3,"BAT1"
"816",5.0303,81.4,"BAT1"
"817",5,81.5,"BAT1"
"818",4.9697,81.6,"BAT1"
"819",4.93939,81.7,"BAT1"
"820",4.90909,81.8,"BAT1"
"821",4.90909,81.9,"BAT1"
"822",4.87879,82,"BAT1"
"823",4.84848,82.1,"BAT1"
"824",4.81818,82.2,"BAT1"
"825",4.78788,82.3,"BAT1"
"826",4.78788,82.4,"BAT1"
"827",4.75758,82.5,"BAT1"
"828",4.72727,82.6,"BAT1"
"829",4.72727,82.7,"BAT1"
"830",4.69697,82.8,"BAT1"
"831",4.66667,82.9,"BAT1"
"832",4.66667,83,"BAT1"
"833",4.63636,83.1,"BAT1"
"834",4.60606,83.2,"BAT1"
"835",4.60606,83.3,"BAT1"
"836",4.63636,83.4,"BAT1"
"837",4.60606,83.5,"BAT1"
"838",4.60606,83.6,"BAT1"
"839",4.57576,83.7,"BAT1"
"840",4.54545,83.8,"BAT1"
"841",4.33333,83.9,"BAT1"
"842",3.57576,84,"BAT1"
"843",2.81818,84.1,"BAT1"
"844",2.15152,84.2,"BAT1"
"845",1.60606,84.3,"BAT1"
"846",1.15152,84.4,"BAT1"
"847",0.81818,84.5,"BAT1"
"848",0.60606,84.6,"BAT1"
"849",0.51515,84.7,"BAT1"
"850",0.39394,84.8,"BAT1"
"851",0.30303,84.9,"BAT1"
"852",0.24242,85,"BAT1"
"853",0.18182,85.1,"BAT1"
"854",0.12121,85.2,"BAT1"
"855",0.09091,85.3,"BAT1"
"856",0.09091,85.4,"BAT1"
"857",0.06061,85.5,"BAT1"
"858",0.06061,85.6,"BAT1"
"859",0.06061,85.7,"BAT1"
"860",0.0303,85.8,"BAT1"
"861",0.0303,85.9,"BAT1"
"862",0.0303,86,"BAT1"
"863",0,86.1,"BAT1"
"864",0,86.2,"BAT1"
"865",0,86.3,"BAT1"
"866",0.0303,86.4,"BAT1"
"867",0.0303,86.5,"BAT1"
"868",0.0303,86.6,"BAT1"
"869",0.0303,86.7,"BAT1"
"870",0.0303,86.8,"BAT1"
"871",0.0303,86.9,"BAT1"
"872",0.0303,87,"BAT1"
"873",0.0303,87.1,"BAT1"
"874",0.0303,87.2,"BAT1"
"875",0.0303,87.3,"BAT1"
"876",0.0303,87.4,"BAT1"
"877",0.0303,87.5,"BAT1"
"878",0,87.6,"BAT1"
"879",0,87.7,"BAT1"
"880",0.0303,87.8,"BAT1"
"881",0.0303,87.9,"BAT1"
"882",0.0303,88,"BAT1"
"883",0.0303,88.1,"BAT1"
"884",0.0303,88.2,"BAT1"
"885",0.0303,88.3,"BAT1"
"886",0.0303,88.4,"BAT1"
"887",0.0303,88.5,"BAT1"
"888",0.0303,88.6,"BAT1"
"889",-992.96973,88.7,"BAT1"
"890",-1.69697,88.8,"BAT1"
"891",-0.0303,88.9,"BAT1"
"892",0.0303,89,"BAT1"
"893",0.0303,89.1,"BAT1"
"894",0.0303,89.2,"BAT1"
"895",0.0303,89.3,"BAT1"
"896",0.0303,89.4,"BAT1"
"897",0.0303,89.5,"BAT1"
"898",0.0303,89.6,"BAT1"
"899",0.0303,89.7,"BAT1"
"900",0.0303,89.8,"BAT1"
"901",0.0303,89.9,"BAT1"
"902",0.0303,90,"BAT1"
"903",0.0303,90.1,"BAT1"
"904",0.0303,90.2,"BAT1"
"905",0.0303,90.3,"BAT1"
"906",0.0303,90.4,"BAT1"
"907",0.0303,90.5,"BAT1"
"908",0.0303,90.6,"BAT1"
"909",0.0303,90.7,"BAT1"
"910",0.0303,90.8,"BAT1"
"911",0.0303,90.9,"BAT1"
"912",0.0303,91,"BAT1"
"913",0.0303,91.1,"BAT1"
"914",0.0303,91.2,"BAT1"
"915",0.0303,91.3,"BAT1"
"916",0.0303,91.4,"BAT1"
"917",0.0303,91.5,"BAT1"
"918",0.0303,91.6,"BAT1"
"919",0.0303,91.7,"BAT1"
"920",0.0303,91.8,"BAT1"
"921",0.0303,91.9,"BAT1"
"922",0.0303,92,"BAT1"
"923",0.0303,92.1,"BAT1"
"924",0.0303,92.2,"BAT1"
"925",0.0303,92.3,"BAT1"
"926",0.0303,92.4,"BAT1"
"927",0.0303,92.5,"BAT1"
"928",0.0303,92.6,"BAT1"
"929",0.0303,92.7,"BAT1"
"930",0.0303,92.8,"BAT1"
"931",0.0303,92.9,"BAT1"
"932",0.0303,93,"BAT1"
"933",0.0303,93.1,"BAT1"
"934",0.0303,93.2,"BAT1"
"935",0.0303,93.3,"BAT1"
"936",0.0303,93.4,"BAT1"
"937",0.0303,93.5,"BAT1"
"938",0.0303,93.6,"BAT1"
"939",0.0303,93.7,"BAT1"
"940",0.0303,93.8,"BAT1"
"941",0.0303,93.9,"BAT1"
"942",0.0303,94,"BAT1"
"943",0.0303,94.1,"BAT1"
"944",0.0303,94.2,"BAT1"
"945",0.0303,94.3,"BAT1"
"946",0.0303,94.4,"BAT1"
"947",0.0303,94.5,"BAT1"
"948",0.0303,94.6,"BAT1"
"949",0.0303,94.7,"BAT1"
"950",0.0303,94.8,"BAT1"
"951",0.0303,94.9,"BAT1"
"952",0.0303,95,"BAT1"
"953",0.0303,95.1,"BAT1"
"954",0.0303,95.2,"BAT1"
"955",0.0303,95.3,"BAT1"
"956",0.0303,95.4,"BAT1"
"957",5,5,"BAT10"
"958",0.0303,0,"BAT10"
"959",0.0303,0.1,"BAT10"
"960",-992.96973,0.2,"BAT10"
"961",0.0303,0.3,"BAT10"
"962",0.0303,0.4,"BAT10"
"963",0.0303,0.5,"BAT10"
"964",0.0303,0.6,"BAT10"
"965",0.0303,0.7,"BAT10"
"966",0.0303,0.8,"BAT10"
"967",0.0303,0.9,"BAT10"
"968",0.0303,1,"BAT10"
"969",0.0303,1.1,"BAT10"
"970",0.0303,1.2,"BAT10"
"971",0.0303,1.3,"BAT10"
"972",0.06061,1.4,"BAT10"
"973",0.0303,1.5,"BAT10"
"974",0.06061,1.6,"BAT10"
"975",0.06061,1.7,"BAT10"
"976",0.06061,1.8,"BAT10"
"977",0.06061,1.9,"BAT10"
"978",0.06061,2,"BAT10"
"979",0.06061,2.1,"BAT10"
"980",0.06061,2.2,"BAT10"
"981",0.06061,2.3,"BAT10"
"982",0.06061,2.4,"BAT10"
"983",0.06061,2.5,"BAT10"
"984",0.06061,2.6,"BAT10"
"985",0.06061,2.7,"BAT10"
"986",0.06061,2.8,"BAT10"
"987",0.09091,2.9,"BAT10"
"988",0.09091,3,"BAT10"
"989",0.09091,3.1,"BAT10"
"990",0.09091,3.2,"BAT10"
"991",0.09091,3.3,"BAT10"
"992",0.09091,3.4,"BAT10"
"993",0.09091,3.5,"BAT10"
"994",0.09091,3.6,"BAT10"
"995",0.12121,3.7,"BAT10"
"996",0.12121,3.8,"BAT10"
"997",0.12121,3.9,"BAT10"
"998",0.12121,4,"BAT10"
"999",0.12121,4.1,"BAT10"
"1000",0.12121,4.2,"BAT10"
"1001",0.12121,4.3,"BAT10"
"1002",0.15152,4.4,"BAT10"
"1003",0.15152,4.5,"BAT10"
"1004",0.15152,4.6,"BAT10"
"1005",0.15152,4.7,"BAT10"
"1006",0.15152,4.8,"BAT10"
"1007",0.15152,4.9,"BAT10"
"1008",0.15152,5,"BAT10"
"1009",0.15152,5.1,"BAT10"
"1010",0.18182,5.2,"BAT10"
"1011",0.18182,5.3,"BAT10"
"1012",0.18182,5.4,"BAT10"
"1013",0.18182,5.5,"BAT10"
"1014",0.18182,5.6,"BAT10"
"1015",0.18182,5.7,"BAT10"
"1016",0.18182,5.8,"BAT10"
"1017",0.21212,5.9,"BAT10"
"1018",0.21212,6,"BAT10"
"1019",0.21212,6.1,"BAT10"
"1020",0.21212,6.2,"BAT10"
"1021",0.21212,6.3,"BAT10"
"1022",0.21212,6.4,"BAT10"
"1023",0.21212,6.5,"BAT10"
"1024",0.21212,6.6,"BAT10"
"1025",0.24242,6.7,"BAT10"
"1026",0.24242,6.8,"BAT10"
"1027",0.24242,6.9,"BAT10"
"1028",0.24242,7,"BAT10"
"1029",0.27273,7.1,"BAT10"
"1030",0.27273,7.2,"BAT10"
"1031",0.27273,7.3,"BAT10"
"1032",0.27273,7.4,"BAT10"
"1033",0.27273,7.5,"BAT10"
"1034",0.30303,7.6,"BAT10"
"1035",0.30303,7.7,"BAT10"
"1036",0.30303,7.8,"BAT10"
"1037",0.30303,7.9,"BAT10"
"1038",0.30303,8,"BAT10"
"1039",0.33333,8.1,"BAT10"
"1040",0.33333,8.2,"BAT10"
"1041",0.33333,8.3,"BAT10"
"1042",0.33333,8.4,"BAT10"
"1043",0.36364,8.5,"BAT10"
"1044",0.36364,8.6,"BAT10"
"1045",0.36364,8.7,"BAT10"
"1046",0.36364,8.8,"BAT10"
"1047",0.39394,8.9,"BAT10"
"1048",0.39394,9,"BAT10"
"1049",0.39394,9.1,"BAT10"
"1050",0.39394,9.2,"BAT10"
"1051",0.42424,9.3,"BAT10"
"1052",0.42424,9.4,"BAT10"
"1053",0.42424,9.5,"BAT10"
"1054",0.42424,9.6,"BAT10"
"1055",0.45455,9.7,"BAT10"
"1056",0.45455,9.8,"BAT10"
"1057",0.45455,9.9,"BAT10"
"1058",0.48485,10,"BAT10"
"1059",0.48485,10.1,"BAT10"
"1060",0.48485,10.2,"BAT10"
"1061",0.48485,10.3,"BAT10"
"1062",0.51515,10.4,"BAT10"
"1063",0.51515,10.5,"BAT10"
"1064",0.51515,10.6,"BAT10"
"1065",0.54545,10.7,"BAT10"
"1066",0.54545,10.8,"BAT10"
"1067",0.54545,10.9,"BAT10"
"1068",0.54545,11,"BAT10"
"1069",0.57576,11.1,"BAT10"
"1070",0.57576,11.2,"BAT10"
"1071",0.60606,11.3,"BAT10"
"1072",0.60606,11.4,"BAT10"
"1073",0.60606,11.5,"BAT10"
"1074",0.63636,11.6,"BAT10"
"1075",0.63636,11.7,"BAT10"
"1076",0.63636,11.8,"BAT10"
"1077",0.66667,11.9,"BAT10"
"1078",0.66667,12,"BAT10"
"1079",0.66667,12.1,"BAT10"
"1080",0.69697,12.2,"BAT10"
"1081",0.69697,12.3,"BAT10"
"1082",0.72727,12.4,"BAT10"
"1083",0.72727,12.5,"BAT10"
"1084",0.72727,12.6,"BAT10"
"1085",0.75758,12.7,"BAT10"
"1086",0.75758,12.8,"BAT10"
"1087",0.75758,12.9,"BAT10"
"1088",0.78788,13,"BAT10"
"1089",0.78788,13.1,"BAT10"
"1090",0.81818,13.2,"BAT10"
"1091",0.81818,13.3,"BAT10"
"1092",0.81818,13.4,"BAT10"
"1093",0.84848,13.5,"BAT10"
"1094",0.84848,13.6,"BAT10"
"1095",0.87879,13.7,"BAT10"
"1096",0.87879,13.8,"BAT10"
"1097",0.87879,13.9,"BAT10"
"1098",0.90909,14,"BAT10"
"1099",0.90909,14.1,"BAT10"
"1100",0.93939,14.2,"BAT10"
"1101",0.93939,14.3,"BAT10"
"1102",0.9697,14.4,"BAT10"
"1103",0.9697,14.5,"BAT10"
"1104",1,14.6,"BAT10"
"1105",1.0303,14.7,"BAT10"
"1106",1.0303,14.8,"BAT10"
"1107",1.0303,14.9,"BAT10"
"1108",1.06061,15,"BAT10"
"1109",1.06061,15.1,"BAT10"
"1110",1.09091,15.2,"BAT10"
"1111",1.09091,15.3,"BAT10"
"1112",1.12121,15.4,"BAT10"
"1113",1.12121,15.5,"BAT10"
"1114",1.15152,15.6,"BAT10"
"1115",1.15152,15.7,"BAT10"
"1116",1.18182,15.8,"BAT10"
"1117",1.18182,15.9,"BAT10"
"1118",1.21212,16,"BAT10"
"1119",1.21212,16.1,"BAT10"
"1120",1.21212,16.2,"BAT10"
"1121",1.21212,16.3,"BAT10"
"1122",1.24242,16.4,"BAT10"
"1123",1.24242,16.5,"BAT10"
"1124",1.24242,16.6,"BAT10"
"1125",1.27273,16.7,"BAT10"
"1126",1.27273,16.8,"BAT10"
"1127",1.27273,16.9,"BAT10"
"1128",1.30303,17,"BAT10"
"1129",1.30303,17.1,"BAT10"
"1130",1.30303,17.2,"BAT10"
"1131",1.30303,17.3,"BAT10"
"1132",1.33333,17.4,"BAT10"
"1133",1.33333,17.5,"BAT10"
"1134",1.36364,17.6,"BAT10"
"1135",1.39394,17.7,"BAT10"
"1136",1.39394,17.8,"BAT10"
"1137",1.42424,17.9,"BAT10"
"1138",1.42424,18,"BAT10"
"1139",1.45455,18.1,"BAT10"
"1140",1.48485,18.2,"BAT10"
"1141",1.48485,18.3,"BAT10"
"1142",1.51515,18.4,"BAT10"
"1143",1.54545,18.5,"BAT10"
"1144",1.54545,18.6,"BAT10"
"1145",1.57576,18.7,"BAT10"
"1146",1.57576,18.8,"BAT10"
"1147",1.60606,18.9,"BAT10"
"1148",1.60606,19,"BAT10"
"1149",1.63636,19.1,"BAT10"
"1150",1.66667,19.2,"BAT10"
"1151",1.66667,19.3,"BAT10"
"1152",1.69697,19.4,"BAT10"
"1153",1.69697,19.5,"BAT10"
"1154",1.72727,19.6,"BAT10"
"1155",1.72727,19.7,"BAT10"
"1156",1.75758,19.8,"BAT10"
"1157",1.75758,19.9,"BAT10"
"1158",1.78788,20,"BAT10"
"1159",1.81818,20.1,"BAT10"
"1160",1.81818,20.2,"BAT10"
"1161",1.84848,20.3,"BAT10"
"1162",1.84848,20.4,"BAT10"
"1163",1.87879,20.5,"BAT10"
"1164",1.90909,20.6,"BAT10"
"1165",1.90909,20.7,"BAT10"
"1166",1.93939,20.8,"BAT10"
"1167",1.9697,20.9,"BAT10"
"1168",1.9697,21,"BAT10"
"1169",2,21.1,"BAT10"
"1170",2.0303,21.2,"BAT10"
"1171",2.0303,21.3,"BAT10"
"1172",2.06061,21.4,"BAT10"
"1173",2.06061,21.5,"BAT10"
"1174",2.09091,21.6,"BAT10"
"1175",2.12121,21.7,"BAT10"
"1176",2.15152,21.8,"BAT10"
"1177",2.15152,21.9,"BAT10"
"1178",2.18182,22,"BAT10"
"1179",2.21212,22.1,"BAT10"
"1180",2.21212,22.2,"BAT10"
"1181",2.24242,22.3,"BAT10"
"1182",2.24242,22.4,"BAT10"
"1183",2.27273,22.5,"BAT10"
"1184",2.30303,22.6,"BAT10"
"1185",2.30303,22.7,"BAT10"
"1186",2.33333,22.8,"BAT10"
"1187",2.36364,22.9,"BAT10"
"1188",2.36364,23,"BAT10"
"1189",2.39394,23.1,"BAT10"
"1190",2.42424,23.2,"BAT10"
"1191",2.42424,23.3,"BAT10"
"1192",2.45455,23.4,"BAT10"
"1193",2.45455,23.5,"BAT10"
"1194",2.48485,23.6,"BAT10"
"1195",2.51515,23.7,"BAT10"
"1196",2.51515,23.8,"BAT10"
"1197",2.54545,23.9,"BAT10"
"1198",2.57576,24,"BAT10"
"1199",2.57576,24.1,"BAT10"
"1200",2.60606,24.2,"BAT10"
"1201",2.60606,24.3,"BAT10"
"1202",2.63636,24.4,"BAT10"
"1203",2.66667,24.5,"BAT10"
"1204",2.66667,24.6,"BAT10"
"1205",2.69697,24.7,"BAT10"
"1206",2.72727,24.8,"BAT10"
"1207",2.72727,24.9,"BAT10"
"1208",2.75758,25,"BAT10"
"1209",2.78788,25.1,"BAT10"
"1210",2.78788,25.2,"BAT10"
"1211",2.81818,25.3,"BAT10"
"1212",2.81818,25.4,"BAT10"
"1213",2.84848,25.5,"BAT10"
"1214",2.87879,25.6,"BAT10"
"1215",2.87879,25.7,"BAT10"
"1216",2.90909,25.8,"BAT10"
"1217",2.90909,25.9,"BAT10"
"1218",2.93939,26,"BAT10"
"1219",2.93939,26.1,"BAT10"
"1220",2.9697,26.2,"BAT10"
"1221",3,26.3,"BAT10"
"1222",3,26.4,"BAT10"
"1223",3.0303,26.5,"BAT10"
"1224",3.0303,26.6,"BAT10"
"1225",3.06061,26.7,"BAT10"
"1226",3.09091,26.8,"BAT10"
"1227",3.09091,26.9,"BAT10"
"1228",3.12121,27,"BAT10"
"1229",3.12121,27.1,"BAT10"
"1230",3.15152,27.2,"BAT10"
"1231",3.18182,27.3,"BAT10"
"1232",3.18182,27.4,"BAT10"
"1233",3.21212,27.5,"BAT10"
"1234",3.21212,27.6,"BAT10"
"1235",3.24242,27.7,"BAT10"
"1236",3.24242,27.8,"BAT10"
"1237",3.27273,27.9,"BAT10"
"1238",3.30303,28,"BAT10"
"1239",3.30303,28.1,"BAT10"
"1240",3.33333,28.2,"BAT10"
"1241",3.33333,28.3,"BAT10"
"1242",3.36364,28.4,"BAT10"
"1243",3.36364,28.5,"BAT10"
"1244",3.39394,28.6,"BAT10"
"1245",3.42424,28.7,"BAT10"
"1246",3.42424,28.8,"BAT10"
"1247",3.45455,28.9,"BAT10"
"1248",3.48485,29,"BAT10"
"1249",3.48485,29.1,"BAT10"
"1250",3.51515,29.2,"BAT10"
"1251",3.51515,29.3,"BAT10"
"1252",3.54545,29.4,"BAT10"
"1253",3.57576,29.5,"BAT10"
"1254",3.57576,29.6,"BAT10"
"1255",3.60606,29.7,"BAT10"
"1256",3.60606,29.8,"BAT10"
"1257",3.63636,29.9,"BAT10"
"1258",3.63636,30,"BAT10"
"1259",3.66667,30.1,"BAT10"
"1260",3.69697,30.2,"BAT10"
"1261",3.69697,30.3,"BAT10"
"1262",3.69697,30.4,"BAT10"
"1263",3.72727,30.5,"BAT10"
"1264",3.75758,30.6,"BAT10"
"1265",3.75758,30.7,"BAT10"
"1266",3.78788,30.8,"BAT10"
"1267",3.81818,30.9,"BAT10"
"1268",3.81818,31,"BAT10"
"1269",3.84848,31.1,"BAT10"
"1270",3.84848,31.2,"BAT10"
"1271",3.87879,31.3,"BAT10"
"1272",3.90909,31.4,"BAT10"
"1273",3.90909,31.5,"BAT10"
"1274",3.93939,31.6,"BAT10"
"1275",3.93939,31.7,"BAT10"
"1276",3.9697,31.8,"BAT10"
"1277",4,31.9,"BAT10"
"1278",4,32,"BAT10"
"1279",4.0303,32.1,"BAT10"
"1280",4.0303,32.2,"BAT10"
"1281",4.06061,32.3,"BAT10"
"1282",4.09091,32.4,"BAT10"
"1283",4.09091,32.5,"BAT10"
"1284",4.12121,32.6,"BAT10"
"1285",4.15152,32.7,"BAT10"
"1286",4.15152,32.8,"BAT10"
"1287",4.18182,32.9,"BAT10"
"1288",4.18182,33,"BAT10"
"1289",4.21212,33.1,"BAT10"
"1290",4.21212,33.2,"BAT10"
"1291",4.24242,33.3,"BAT10"
"1292",4.27273,33.4,"BAT10"
"1293",4.27273,33.5,"BAT10"
"1294",4.30303,33.6,"BAT10"
"1295",4.33333,33.7,"BAT10"
"1296",4.33333,33.8,"BAT10"
"1297",4.36364,33.9,"BAT10"
"1298",4.36364,34,"BAT10"
"1299",4.39394,34.1,"BAT10"
"1300",4.42424,34.2,"BAT10"
"1301",4.45455,34.3,"BAT10"
"1302",4.45455,34.4,"BAT10"
"1303",4.48485,34.5,"BAT10"
"1304",4.48485,34.6,"BAT10"
"1305",4.51515,34.7,"BAT10"
"1306",4.54545,34.8,"BAT10"
"1307",4.54545,34.9,"BAT10"
"1308",4.57576,35,"BAT10"
"1309",4.57576,35.1,"BAT10"
"1310",4.60606,35.2,"BAT10"
"1311",4.60606,35.3,"BAT10"
"1312",4.63636,35.4,"BAT10"
"1313",4.66667,35.5,"BAT10"
"1314",4.66667,35.6,"BAT10"
"1315",4.69697,35.7,"BAT10"
"1316",4.69697,35.8,"BAT10"
"1317",4.72727,35.9,"BAT10"
"1318",4.75758,36,"BAT10"
"1319",4.75758,36.1,"BAT10"
"1320",4.78788,36.2,"BAT10"
"1321",4.78788,36.3,"BAT10"
"1322",4.81818,36.4,"BAT10"
"1323",4.84848,36.5,"BAT10"
"1324",4.84848,36.6,"BAT10"
"1325",4.87879,36.7,"BAT10"
"1326",4.87879,36.8,"BAT10"
"1327",4.90909,36.9,"BAT10"
"1328",4.93939,37,"BAT10"
"1329",4.93939,37.1,"BAT10"
"1330",4.9697,37.2,"BAT10"
"1331",5,37.3,"BAT10"
"1332",5,37.4,"BAT10"
"1333",5.0303,37.5,"BAT10"
"1334",5.06061,37.6,"BAT10"
"1335",5.06061,37.7,"BAT10"
"1336",5.09091,37.8,"BAT10"
"1337",5.09091,37.9,"BAT10"
"1338",5.12121,38,"BAT10"
"1339",5.12121,38.1,"BAT10"
"1340",5.15152,38.2,"BAT10"
"1341",5.18182,38.3,"BAT10"
"1342",5.18182,38.4,"BAT10"
"1343",5.21212,38.5,"BAT10"
"1344",5.21212,38.6,"BAT10"
"1345",5.24242,38.7,"BAT10"
"1346",5.27273,38.8,"BAT10"
"1347",5.27273,38.9,"BAT10"
"1348",5.30303,39,"BAT10"
"1349",5.30303,39.1,"BAT10"
"1350",5.33333,39.2,"BAT10"
"1351",5.33333,39.3,"BAT10"
"1352",5.36364,39.4,"BAT10"
"1353",5.39394,39.5,"BAT10"
"1354",5.39394,39.6,"BAT10"
"1355",5.42424,39.7,"BAT10"
"1356",5.42424,39.8,"BAT10"
"1357",5.42424,39.9,"BAT10"
"1358",5.45455,40,"BAT10"
"1359",5.45455,40.1,"BAT10"
"1360",5.48485,40.2,"BAT10"
"1361",5.51515,40.3,"BAT10"
"1362",5.51515,40.4,"BAT10"
"1363",5.54545,40.5,"BAT10"
"1364",5.57576,40.6,"BAT10"
"1365",5.60606,40.7,"BAT10"
"1366",5.63636,40.8,"BAT10"
"1367",5.63636,40.9,"BAT10"
"1368",5.66667,41,"BAT10"
"1369",5.69697,41.1,"BAT10"
"1370",5.72727,41.2,"BAT10"
"1371",5.72727,41.3,"BAT10"
"1372",5.75758,41.4,"BAT10"
"1373",5.75758,41.5,"BAT10"
"1374",5.78788,41.6,"BAT10"
"1375",5.81818,41.7,"BAT10"
"1376",5.81818,41.8,"BAT10"
"1377",5.84848,41.9,"BAT10"
"1378",5.84848,42,"BAT10"
"1379",5.87879,42.1,"BAT10"
"1380",5.90909,42.2,"BAT10"
"1381",5.93939,42.3,"BAT10"
"1382",5.93939,42.4,"BAT10"
"1383",5.9697,42.5,"BAT10"
"1384",5.9697,42.6,"BAT10"
"1385",6,42.7,"BAT10"
"1386",6.0303,42.8,"BAT10"
"1387",6.0303,42.9,"BAT10"
"1388",6.06061,43,"BAT10"
"1389",6.06061,43.1,"BAT10"
"1390",6.09091,43.2,"BAT10"
"1391",6.12121,43.3,"BAT10"
"1392",6.12121,43.4,"BAT10"
"1393",6.15152,43.5,"BAT10"
"1394",6.18182,43.6,"BAT10"
"1395",6.21212,43.7,"BAT10"
"1396",6.21212,43.8,"BAT10"
"1397",6.24242,43.9,"BAT10"
"1398",6.27273,44,"BAT10"
"1399",6.27273,44.1,"BAT10"
"1400",6.30303,44.2,"BAT10"
"1401",6.33333,44.3,"BAT10"
"1402",6.33333,44.4,"BAT10"
"1403",6.36364,44.5,"BAT10"
"1404",6.39394,44.6,"BAT10"
"1405",6.39394,44.7,"BAT10"
"1406",6.42424,44.8,"BAT10"
"1407",6.45455,44.9,"BAT10"
"1408",6.45455,45,"BAT10"
"1409",6.48485,45.1,"BAT10"
"1410",6.51515,45.2,"BAT10"
"1411",6.54545,45.3,"BAT10"
"1412",6.54545,45.4,"BAT10"
"1413",6.57576,45.5,"BAT10"
"1414",6.60606,45.6,"BAT10"
"1415",6.60606,45.7,"BAT10"
"1416",6.63636,45.8,"BAT10"
"1417",6.66667,45.9,"BAT10"
"1418",6.66667,46,"BAT10"
"1419",6.69697,46.1,"BAT10"
"1420",6.72727,46.2,"BAT10"
"1421",6.75758,46.3,"BAT10"
"1422",6.75758,46.4,"BAT10"
"1423",6.78788,46.5,"BAT10"
"1424",6.78788,46.6,"BAT10"
"1425",6.81818,46.7,"BAT10"
"1426",6.84848,46.8,"BAT10"
"1427",6.84848,46.9,"BAT10"
"1428",6.87879,47,"BAT10"
"1429",6.90909,47.1,"BAT10"
"1430",6.93939,47.2,"BAT10"
"1431",6.93939,47.3,"BAT10"
"1432",6.9697,47.4,"BAT10"
"1433",6.9697,47.5,"BAT10"
"1434",7,47.6,"BAT10"
"1435",7.0297,47.7,"BAT10"
"1436",7.05941,47.8,"BAT10"
"1437",7.05941,47.9,"BAT10"
"1438",7.08911,48,"BAT10"
"1439",7.11881,48.1,"BAT10"
"1440",7.14851,48.2,"BAT10"
"1441",7.14851,48.3,"BAT10"
"1442",7.17822,48.4,"BAT10"
"1443",7.20792,48.5,"BAT10"
"1444",7.20792,48.6,"BAT10"
"1445",7.23762,48.7,"BAT10"
"1446",7.23762,48.8,"BAT10"
"1447",7.26733,48.9,"BAT10"
"1448",7.29703,49,"BAT10"
"1449",7.32673,49.1,"BAT10"
"1450",7.32673,49.2,"BAT10"
"1451",7.35644,49.3,"BAT10"
"1452",7.38614,49.4,"BAT10"
"1453",7.38614,49.5,"BAT10"
"1454",7.41584,49.6,"BAT10"
"1455",7.44554,49.7,"BAT10"
"1456",7.47525,49.8,"BAT10"
"1457",7.50495,49.9,"BAT10"
"1458",7.50495,50,"BAT10"
"1459",7.53465,50.1,"BAT10"
"1460",7.56436,50.2,"BAT10"
"1461",7.56436,50.3,"BAT10"
"1462",7.59406,50.4,"BAT10"
"1463",7.59406,50.5,"BAT10"
"1464",7.62376,50.6,"BAT10"
"1465",7.65347,50.7,"BAT10"
